fname,label
e641ad66.wav,Flute Saxophone Harmonica
e641fc7b.wav,Meow Acoustic_guitar Telephone
e64699b7.wav,Laughter Cough Squeak
e6474f8d.wav,Computer_keyboard Bass_drum Knock
e66d73da.wav,Laughter Saxophone Cough
e6716acd.wav,Clarinet Flute Saxophone
e6776668.wav,Cello Double_bass Saxophone
e6795122.wav,Double_bass Electric_piano Acoustic_guitar
e68185ea.wav,Cello Saxophone Double_bass
e68bd9bf.wav,Writing Computer_keyboard Scissors
e68d02a3.wav,Cello Double_bass Acoustic_guitar
e6935965.wav,Flute Saxophone Clarinet
e69ad5b9.wav,Computer_keyboard Fart Tearing
e6a7b632.wav,Acoustic_guitar Electric_piano Double_bass
e6a83457.wav,Finger_snapping Bass_drum Hi-hat
e6aa1e7b.wav,Computer_keyboard Writing Keys_jangling
e6c9f3d1.wav,Clarinet Flute Cello
e6d5f773.wav,Bass_drum Knock Gunshot_or_gunfire
e6dcc36d.wav,Cowbell Violin_or_fiddle Burping_or_eructation
e6dea802.wav,Acoustic_guitar Double_bass Electric_piano
e6e81ed9.wav,Trumpet Saxophone Flute
e6e8c932.wav,Laughter Cough Fart
e6eb9ec4.wav,Trumpet Saxophone Squeak
e6f3a19c.wav,Bass_drum Finger_snapping Microwave_oven
e708f1b5.wav,Bass_drum Knock Gunshot_or_gunfire
e7160331.wav,Cello Clarinet Double_bass
e71c7193.wav,Chime Fireworks Meow
e722e695.wav,Acoustic_guitar Cello Electric_piano
e729ba9d.wav,Electric_piano Acoustic_guitar Telephone
e733c9fe.wav,Applause Trumpet Fireworks
e73804d6.wav,Cello Flute Violin_or_fiddle
e7393e5a.wav,Bass_drum Knock Tearing
e73f63ba.wav,Acoustic_guitar Double_bass Electric_piano
e745da1a.wav,Flute Harmonica Clarinet
e747074d.wav,Squeak Oboe Meow
e7474f3a.wav,Double_bass Electric_piano Cello
e74e3801.wav,Clarinet Saxophone Cello
e752abed.wav,Scissors Shatter Hi-hat
e754f157.wav,Trumpet Oboe Clarinet
e759efa6.wav,Double_bass Knock Bass_drum
e75b4e5b.wav,Violin_or_fiddle Cowbell Double_bass
e75d168a.wav,Flute Saxophone Clarinet
e76483c6.wav,Cello Saxophone Double_bass
e769bae1.wav,Snare_drum Hi-hat Shatter
e77f8846.wav,Violin_or_fiddle Cello Glockenspiel
e788f361.wav,Trumpet Saxophone Flute
e78be583.wav,Violin_or_fiddle Glockenspiel Cello
e7a1c468.wav,Electric_piano Acoustic_guitar Cello
e7a3a5a2.wav,Chime Writing Keys_jangling
e7a83420.wav,Acoustic_guitar Cello Electric_piano
e7aea59f.wav,Cello Saxophone Double_bass
e7b3ab06.wav,Hi-hat Snare_drum Shatter
e7b4024c.wav,Applause Trumpet Scissors
e7b5ee52.wav,Bus Fireworks Fart
e7b6a225.wav,Laughter Cough Burping_or_eructation
e7c37685.wav,Saxophone Violin_or_fiddle Flute
e7c9bcc6.wav,Clarinet Oboe Saxophone
e7d79b49.wav,Finger_snapping Bass_drum Tearing
e7d82f7f.wav,Flute Harmonica Saxophone
e7da3657.wav,Flute Saxophone Oboe
e7dfd1f3.wav,Writing Tearing Scissors
e7e75f85.wav,Fart Tearing Fireworks
e7eca16c.wav,Flute Clarinet Harmonica
e7f4f76f.wav,Laughter Saxophone Flute
e7f9e487.wav,Meow Saxophone Oboe
e802f454.wav,Acoustic_guitar Electric_piano Double_bass
e803ee28.wav,Bass_drum Tearing Knock
e8046827.wav,Cello Fireworks Snare_drum
e807f6d1.wav,Cello Double_bass Bus
e821512f.wav,Bass_drum Knock Finger_snapping
e82a729e.wav,Cello Flute Double_bass
e82b074f.wav,Scissors Writing Computer_keyboard
e846fa09.wav,Acoustic_guitar Telephone Double_bass
e8482b24.wav,Bass_drum Tearing Knock
e84b24bd.wav,Bass_drum Squeak Electric_piano
e859a12c.wav,Finger_snapping Hi-hat Shatter
e85da71c.wav,Tearing Scissors Keys_jangling
e864465f.wav,Telephone Saxophone Electric_piano
e8765c32.wav,Cello Saxophone Double_bass
e87f9c40.wav,Bass_drum Finger_snapping Gunshot_or_gunfire
e881d586.wav,Acoustic_guitar Electric_piano Gong
e882faa8.wav,Clarinet Flute Saxophone
e8854b0e.wav,Saxophone Laughter Cough
e88ac772.wav,Clarinet Flute Saxophone
e89089ee.wav,Burping_or_eructation Violin_or_fiddle Harmonica
e897ad43.wav,Cello Flute Saxophone
e89b887e.wav,Double_bass Cello Electric_piano
e89c9651.wav,Hi-hat Gong Telephone
e8cbc59f.wav,Trumpet Saxophone Gong
e8cd5586.wav,Computer_keyboard Tearing Drawer_open_or_close
e8cfeb79.wav,Clarinet Flute Oboe
e8d22c44.wav,Trumpet Saxophone Squeak
e8e6b106.wav,Trumpet Violin_or_fiddle Saxophone
e8e74226.wav,Bass_drum Knock Drawer_open_or_close
e8f6fe98.wav,Tambourine Finger_snapping Telephone
e8ffcc74.wav,Bass_drum Knock Double_bass
e902f95c.wav,Acoustic_guitar Electric_piano Gong
e91482a2.wav,Clarinet Telephone Gong
e92a2aa1.wav,Applause Fart Gunshot_or_gunfire
e92a2c5c.wav,Flute Cello Harmonica
e9332631.wav,Laughter Telephone Acoustic_guitar
e934d467.wav,Tambourine Shatter Keys_jangling
e93791b4.wav,Bass_drum Knock Finger_snapping
e93e33b0.wav,Squeak Telephone Oboe
e9419826.wav,Clarinet Flute Cello
e9431311.wav,Violin_or_fiddle Saxophone Clarinet
e94a8dd2.wav,Fart Fireworks Bus
e9561a4a.wav,Trumpet Bark Saxophone
e95cd1fd.wav,Clarinet Cello Snare_drum
e967322a.wav,Cello Bass_drum Double_bass
e9790a55.wav,Bass_drum Finger_snapping Tearing
e97a8b9b.wav,Flute Clarinet Saxophone
e97fbc54.wav,Gunshot_or_gunfire Fireworks Fart
e9938792.wav,Telephone Squeak Laughter
e99f5523.wav,Saxophone Flute Trumpet
e9a18b8c.wav,Flute Bark Harmonica
e9a2745f.wav,Hi-hat Glockenspiel Acoustic_guitar
e9a2e14c.wav,Trumpet Saxophone Flute
e9ae5ef4.wav,Bass_drum Knock Tearing
e9b6db58.wav,Fart Microwave_oven Knock
e9c3fb83.wav,Bass_drum Knock Finger_snapping
e9d8d110.wav,Bus Fart Gunshot_or_gunfire
e9de0efa.wav,Hi-hat Snare_drum Cowbell
ea042d77.wav,Trumpet Oboe Saxophone
ea14cf6b.wav,Violin_or_fiddle Saxophone Flute
ea293e92.wav,Fireworks Tearing Scissors
ea3bafcb.wav,Clarinet Cello Flute
ea44765b.wav,Cowbell Snare_drum Bass_drum
ea4c1d15.wav,Laughter Computer_keyboard Squeak
ea5acc65.wav,Bass_drum Finger_snapping Computer_keyboard
ea668c6c.wav,Fireworks Tearing Fart
ea6b2637.wav,Fart Laughter Bus
ea7100f2.wav,Finger_snapping Glockenspiel Fireworks
ea73a4ca.wav,Laughter Cough Saxophone
ea7582cc.wav,Computer_keyboard Bass_drum Finger_snapping
ea78e8c1.wav,Fart Computer_keyboard Gunshot_or_gunfire
ea7cda43.wav,Double_bass Electric_piano Cello
ea8265da.wav,Drawer_open_or_close Knock Cello
ea88b832.wav,Flute Harmonica Clarinet
ea93237c.wav,Bass_drum Knock Double_bass
ea965c4a.wav,Bass_drum Tearing Computer_keyboard
ea96b25c.wav,Knock Gunshot_or_gunfire Bass_drum
eab19c79.wav,Bus Laughter Fireworks
eabba499.wav,Knock Electric_piano Acoustic_guitar
eabcc607.wav,Bass_drum Cello Electric_piano
eac0eb86.wav,Hi-hat Finger_snapping Scissors
eac3f338.wav,Writing Tearing Scissors
eac72d5b.wav,Flute Clarinet Saxophone
eac9edae.wav,Trumpet Oboe Saxophone
eadaf6b6.wav,Keys_jangling Writing Shatter
eae698ad.wav,Bass_drum Finger_snapping Drawer_open_or_close
eaef725b.wav,Electric_piano Acoustic_guitar Double_bass
eaf6699d.wav,Bus Fireworks Double_bass
eafea238.wav,Trumpet Saxophone Applause
eb01ee1f.wav,Clarinet Flute Saxophone
eb05e65e.wav,Clarinet Flute Cello
eb13babe.wav,Saxophone Microwave_oven Cough
eb1735d8.wav,Computer_keyboard Knock Telephone
eb2f6816.wav,Bass_drum Knock Finger_snapping
eb3ab978.wav,Harmonica Squeak Flute
eb464d4c.wav,Computer_keyboard Writing Scissors
eb46f5f7.wav,Oboe Clarinet Trumpet
eb54ab3a.wav,Hi-hat Gong Shatter
eb6ae706.wav,Bass_drum Knock Computer_keyboard
eb6dde00.wav,Trumpet Saxophone Oboe
eb766c1e.wav,Flute Saxophone Clarinet
eb86e068.wav,Clarinet Oboe Flute
eb9902ee.wav,Laughter Cough Knock
eb9ac3d4.wav,Flute Saxophone Laughter
eba27afe.wav,Bass_drum Finger_snapping Tearing
eba6d5dc.wav,Hi-hat Gunshot_or_gunfire Snare_drum
eba9dc3a.wav,Computer_keyboard Scissors Tearing
ebad4ad3.wav,Violin_or_fiddle Saxophone Cello
ebae0b02.wav,Trumpet Gong Saxophone
ebb461fd.wav,Acoustic_guitar Electric_piano Telephone
ebb9ad03.wav,Clarinet Flute Saxophone
ebcf4592.wav,Shatter Tambourine Keys_jangling
ebd41dba.wav,Acoustic_guitar Electric_piano Double_bass
ebd6c4bc.wav,Clarinet Cello Saxophone
ebdb7e7f.wav,Clarinet Oboe Meow
ebe0b4db.wav,Finger_snapping Glockenspiel Scissors
ebe4a115.wav,Trumpet Meow Squeak
ebe7e132.wav,Bass_drum Saxophone Computer_keyboard
ebf27629.wav,Bass_drum Knock Finger_snapping
ebf75b03.wav,Acoustic_guitar Telephone Electric_piano
ec012da0.wav,Tearing Scissors Writing
ec020970.wav,Laughter Cough Squeak
ec0c4d2e.wav,Trumpet Saxophone Applause
ec10ec2c.wav,Trumpet Oboe Meow
ec1267a0.wav,Trumpet Gong Squeak
ec1918dd.wav,Bass_drum Knock Drawer_open_or_close
ec19d6e7.wav,Bass_drum Knock Gunshot_or_gunfire
ec1e8857.wav,Bass_drum Knock Computer_keyboard
ec1ebbbb.wav,Bass_drum Knock Drawer_open_or_close
ec2811f7.wav,Flute Clarinet Saxophone
ec2b584c.wav,Oboe Clarinet Meow
ec3a44f8.wav,Bass_drum Computer_keyboard Finger_snapping
ec3b21ba.wav,Double_bass Acoustic_guitar Bus
ec40ea13.wav,Bass_drum Knock Gunshot_or_gunfire
ec42c7a8.wav,Computer_keyboard Knock Bass_drum
ec43c2f2.wav,Clarinet Flute Cello
ec444504.wav,Trumpet Oboe Saxophone
ec457205.wav,Flute Oboe Saxophone
ec5b950f.wav,Oboe Flute Saxophone
ec5e27ad.wav,Cough Burping_or_eructation Bark
ec60d3e8.wav,Cello Double_bass Saxophone
ec683036.wav,Cello Double_bass Electric_piano
ec6b7228.wav,Trumpet Hi-hat Squeak
ec7366f6.wav,Keys_jangling Scissors Tambourine
ec74f372.wav,Bass_drum Tearing Computer_keyboard
ec77747f.wav,Tearing Shatter Scissors
ec8a9d87.wav,Clarinet Gong Squeak
ec8c2792.wav,Tambourine Keys_jangling Shatter
ec8ea902.wav,Double_bass Acoustic_guitar Cello
ec93b51f.wav,Flute Clarinet Saxophone
eca1581d.wav,Bus Violin_or_fiddle Cello
eca83737.wav,Hi-hat Gong Shatter
ecb2bfad.wav,Clarinet Cello Flute
ecbeb6a0.wav,Telephone Laughter Cough
ecc05fe0.wav,Bass_drum Knock Drawer_open_or_close
ecc18537.wav,Fireworks Gunshot_or_gunfire Bus
ecc6c7d1.wav,Microwave_oven Gunshot_or_gunfire Fart
ecd9337c.wav,Burping_or_eructation Cough Laughter
ecdfcd76.wav,Clarinet Flute Gong
ece06864.wav,Knock Bass_drum Double_bass
ece800f0.wav,Acoustic_guitar Writing Double_bass
ecfa2db3.wav,Saxophone Trumpet Cello
ed010968.wav,Trumpet Gong Hi-hat
ed23bba8.wav,Bass_drum Knock Finger_snapping
ed2802db.wav,Telephone Computer_keyboard Electric_piano
ed2bfb7a.wav,Writing Computer_keyboard Acoustic_guitar
ed2e9480.wav,Clarinet Cello Flute
ed376cdc.wav,Oboe Trumpet Saxophone
ed53a9fa.wav,Bass_drum Knock Gunshot_or_gunfire
ed5d4897.wav,Tearing Keys_jangling Computer_keyboard
ed63f468.wav,Tearing Scissors Shatter
ed6fc67e.wav,Clarinet Flute Saxophone
ed7321c4.wav,Flute Oboe Clarinet
ed73c323.wav,Bass_drum Knock Gunshot_or_gunfire
ed7408f6.wav,Writing Gunshot_or_gunfire Snare_drum
ed79887a.wav,Trumpet Hi-hat Squeak
ed7cbed4.wav,Saxophone Flute Cello
ed8d5e9a.wav,Electric_piano Bass_drum Double_bass
ed8d892a.wav,Cello Drawer_open_or_close Double_bass
ed8de473.wav,Clarinet Flute Cello
ed9385de.wav,Cello Saxophone Double_bass
ed9703f6.wav,Trumpet Cello Saxophone
ed9a5ee2.wav,Hi-hat Finger_snapping Gunshot_or_gunfire
eda5539f.wav,Flute Acoustic_guitar Saxophone
edafd5f9.wav,Gunshot_or_gunfire Applause Bark
edafe1b0.wav,Flute Oboe Cello
edb3651f.wav,Violin_or_fiddle Cello Saxophone
edb9e802.wav,Trumpet Saxophone Flute
edc01573.wav,Cello Drawer_open_or_close Snare_drum
edc43c86.wav,Acoustic_guitar Electric_piano Telephone
edcf9cee.wav,Fart Fireworks Gunshot_or_gunfire
edd77185.wav,Flute Cello Saxophone
ede2d5b8.wav,Fart Hi-hat Tearing
ede3a02c.wav,Cello Saxophone Double_bass
ede87a79.wav,Tearing Writing Shatter
edf26489.wav,Gunshot_or_gunfire Trumpet Applause
edf614e9.wav,Hi-hat Glockenspiel Shatter
edf808a4.wav,Bass_drum Finger_snapping Knock
edfb7356.wav,Acoustic_guitar Double_bass Writing
ee0098af.wav,Saxophone Cello Flute
ee043a5f.wav,Flute Clarinet Cello
ee056238.wav,Flute Saxophone Acoustic_guitar
ee081c32.wav,Cello Double_bass Electric_piano
ee0af43d.wav,Bass_drum Finger_snapping Oboe
ee153962.wav,Fart Fireworks Gunshot_or_gunfire
ee15464b.wav,Clarinet Cello Gong
ee167a42.wav,Bass_drum Computer_keyboard Knock
ee23ec21.wav,Knock Computer_keyboard Drawer_open_or_close
ee2807a5.wav,Flute Saxophone Trumpet
ee4117a2.wav,Flute Saxophone Clarinet
ee459aaf.wav,Gunshot_or_gunfire Fart Hi-hat
ee49e2ec.wav,Cello Double_bass Flute
ee65f748.wav,Clarinet Flute Saxophone
ee68ada2.wav,Bass_drum Knock Cello
ee6961b3.wav,Hi-hat Gong Glockenspiel
ee6c6145.wav,Fart Tearing Fireworks
ee7abf4b.wav,Bass_drum Tearing Knock
ee8086af.wav,Finger_snapping Glockenspiel Meow
ee905c6b.wav,Cough Laughter Saxophone
ee93721d.wav,Saxophone Violin_or_fiddle Cello
ee9f51a0.wav,Tearing Fart Snare_drum
eea2fb52.wav,Computer_keyboard Writing Tearing
eea313dc.wav,Clarinet Gong Cello
eea5d745.wav,Bass_drum Knock Finger_snapping
eea89615.wav,Violin_or_fiddle Acoustic_guitar Cello
eeb77c01.wav,Clarinet Flute Telephone
eece6e6b.wav,Trumpet Saxophone Applause
eed88f43.wav,Clarinet Flute Cello
eed9adad.wav,Cello Double_bass Saxophone
eedb2fe2.wav,Violin_or_fiddle Snare_drum Shatter
eee02aa7.wav,Electric_piano Cello Bass_drum
eee36886.wav,Trumpet Saxophone Gong
eee3c74b.wav,Acoustic_guitar Electric_piano Double_bass
eee623f3.wav,Fart Laughter Harmonica
eef082f3.wav,Cello Double_bass Bus
eef57e88.wav,Clarinet Saxophone Flute
eefd9b00.wav,Bus Cello Drawer_open_or_close
ef04ff6c.wav,Bass_drum Cello Electric_piano
ef052116.wav,Clarinet Oboe Saxophone
ef075b02.wav,Saxophone Trumpet Flute
ef0c41e1.wav,Cello Violin_or_fiddle Gunshot_or_gunfire
ef348546.wav,Cello Trumpet Acoustic_guitar
ef3b3cc9.wav,Clarinet Flute Saxophone
ef3cf211.wav,Gunshot_or_gunfire Fireworks Snare_drum
ef4b1baf.wav,Clarinet Violin_or_fiddle Flute
ef509d82.wav,Flute Saxophone Cello
ef5365c4.wav,Cello Double_bass Saxophone
ef54ce2d.wav,Laughter Fart Saxophone
ef59532a.wav,Trumpet Gong Saxophone
ef5d3318.wav,Bass_drum Knock Computer_keyboard
ef64e9b8.wav,Knock Gunshot_or_gunfire Drawer_open_or_close
ef663d83.wav,Acoustic_guitar Electric_piano Gong
ef66945d.wav,Keys_jangling Tambourine Fireworks
ef67befc.wav,Clarinet Cello Gong
ef6e7500.wav,Clarinet Trumpet Oboe
ef733ddf.wav,Clarinet Cello Saxophone
ef77ece8.wav,Clarinet Flute Saxophone
ef8c4f83.wav,Flute Telephone Clarinet
ef9af038.wav,Squeak Laughter Meow
ef9d7bd0.wav,Tearing Finger_snapping Microwave_oven
efa3e140.wav,Laughter Chime Telephone
efa4618b.wav,Acoustic_guitar Electric_piano Gong
efa9dd4c.wav,Clarinet Flute Cello
efaab7e5.wav,Clarinet Oboe Saxophone
efbbc548.wav,Laughter Meow Squeak
efbf661a.wav,Snare_drum Harmonica Scissors
efe4ee16.wav,Bus Fireworks Double_bass
efecc2ff.wav,Flute Saxophone Meow
eff45317.wav,Flute Saxophone Oboe
effdc0ab.wav,Shatter Tearing Scissors
f0037e36.wav,Flute Saxophone Laughter
f005d3c0.wav,Clarinet Flute Oboe
f007775c.wav,Fireworks Gunshot_or_gunfire Drawer_open_or_close
f007bf62.wav,Trumpet Hi-hat Saxophone
f00dd617.wav,Flute Saxophone Gong
f010e30d.wav,Acoustic_guitar Cello Telephone
f0242b31.wav,Clarinet Cello Flute
f024bae2.wav,Telephone Cough Burping_or_eructation
f0284e49.wav,Acoustic_guitar Telephone Gong
f0301749.wav,Trumpet Oboe Saxophone
f0363725.wav,Flute Saxophone Cello
f036bdf1.wav,Electric_piano Clarinet Telephone
f04b9a80.wav,Violin_or_fiddle Cello Double_bass
f04eb3d2.wav,Hi-hat Finger_snapping Gong
f04fff72.wav,Saxophone Acoustic_guitar Cello
f05030a1.wav,Finger_snapping Drawer_open_or_close Fart
f05791ca.wav,Knock Electric_piano Computer_keyboard
f062c9ee.wav,Glockenspiel Chime Telephone
f06bdafb.wav,Acoustic_guitar Electric_piano Double_bass
f06d277b.wav,Fireworks Shatter Snare_drum
f070faec.wav,Cello Saxophone Double_bass
f08089a0.wav,Gong Saxophone Acoustic_guitar
f081b4ce.wav,Hi-hat Tearing Gunshot_or_gunfire
f08313da.wav,Fireworks Gunshot_or_gunfire Drawer_open_or_close
f085f2f7.wav,Computer_keyboard Gunshot_or_gunfire Knock
f08c28b1.wav,Hi-hat Finger_snapping Scissors
f08de991.wav,Acoustic_guitar Electric_piano Double_bass
f0952f78.wav,Violin_or_fiddle Snare_drum Saxophone
f095ec4f.wav,Double_bass Cello Electric_piano
f09d766d.wav,Clarinet Flute Telephone
f0a08f6e.wav,Clarinet Cello Gong
f0a5bdec.wav,Clarinet Flute Harmonica
f0a8bcac.wav,Cello Saxophone Double_bass
f0a8c0af.wav,Cello Flute Saxophone
f0b6301b.wav,Flute Harmonica Clarinet
f0bff565.wav,Fart Fireworks Gunshot_or_gunfire
f0ccf0ad.wav,Finger_snapping Hi-hat Tearing
f0cd3b22.wav,Applause Trumpet Gunshot_or_gunfire
f0cd4ff2.wav,Bass_drum Knock Drawer_open_or_close
f0d5373d.wav,Hi-hat Snare_drum Gunshot_or_gunfire
f0d62aca.wav,Cello Gong Double_bass
f0f06c4b.wav,Knock Bass_drum Computer_keyboard
f1034aef.wav,Flute Saxophone Laughter
f1067374.wav,Acoustic_guitar Double_bass Cello
f109869d.wav,Shatter Keys_jangling Tambourine
f10c6630.wav,Trumpet Gunshot_or_gunfire Squeak
f1140903.wav,Double_bass Fireworks Cello
f1198998.wav,Fart Burping_or_eructation Cough
f11d37bc.wav,Computer_keyboard Laughter Bus
f1297967.wav,Fart Gunshot_or_gunfire Fireworks
f12b67a6.wav,Computer_keyboard Scissors Telephone
f13486a1.wav,Flute Oboe Squeak
f1437485.wav,Laughter Telephone Bark
f145e956.wav,Flute Gong Clarinet
f1466adb.wav,Flute Saxophone Cello
f153a007.wav,Clarinet Cello Flute
f155cd5f.wav,Telephone Chime Acoustic_guitar
f15b1a1d.wav,Writing Keys_jangling Scissors
f16f1900.wav,Acoustic_guitar Electric_piano Gong
f175608c.wav,Hi-hat Shatter Snare_drum
f17ce543.wav,Double_bass Electric_piano Acoustic_guitar
f17d7d55.wav,Acoustic_guitar Saxophone Flute
f17ef252.wav,Computer_keyboard Laughter Fart
f17f8e04.wav,Hi-hat Scissors Tearing
f1823776.wav,Bass_drum Knock Finger_snapping
f18790fe.wav,Applause Fireworks Bark
f18dc106.wav,Clarinet Flute Telephone
f1906c3d.wav,Laughter Saxophone Cello
f1909601.wav,Flute Saxophone Laughter
f1a04183.wav,Flute Saxophone Meow
f1a9435c.wav,Trumpet Meow Squeak
f1b0f1af.wav,Clarinet Oboe Flute
f1b36ddb.wav,Double_bass Electric_piano Cello
f1b721e0.wav,Glockenspiel Acoustic_guitar Cello
f1c27002.wav,Shatter Tearing Fireworks
f1cb3ebe.wav,Saxophone Acoustic_guitar Flute
f1cc3f7a.wav,Writing Computer_keyboard Cough
f1dd45a6.wav,Trumpet Saxophone Oboe
f1e0f2a8.wav,Bus Fireworks Snare_drum
f1ea96b7.wav,Knock Bass_drum Drawer_open_or_close
f1eeddd8.wav,Laughter Cough Squeak
f202372a.wav,Cello Clarinet Saxophone
f21d3c2e.wav,Flute Cello Saxophone
f222ac0b.wav,Hi-hat Glockenspiel Gong
f22b0be7.wav,Finger_snapping Bass_drum Tearing
f22e80d2.wav,Flute Saxophone Clarinet
f22e9699.wav,Tearing Shatter Scissors
f233e49d.wav,Acoustic_guitar Electric_piano Telephone
f249ccdf.wav,Flute Clarinet Oboe
f25036f6.wav,Laughter Squeak Meow
f269ff76.wav,Oboe Saxophone Meow
f26a7d90.wav,Flute Trumpet Oboe
f26f9711.wav,Glockenspiel Finger_snapping Shatter
f27a6fcd.wav,Acoustic_guitar Double_bass Electric_piano
f27c1378.wav,Fart Squeak Shatter
f2849aa9.wav,Flute Clarinet Saxophone
f290369d.wav,Trumpet Saxophone Squeak
f29686d0.wav,Finger_snapping Glockenspiel Applause
f29881fc.wav,Cello Cough Acoustic_guitar
f2a1e334.wav,Cough Laughter Harmonica
f2ae2b94.wav,Acoustic_guitar Gong Electric_piano
f2b378fb.wav,Chime Telephone Tambourine
f2b6fd89.wav,Shatter Fireworks Fart
f2ba99d8.wav,Laughter Fart Chime
f2be783d.wav,Tearing Snare_drum Shatter
f2bf7e84.wav,Microwave_oven Bass_drum Snare_drum
f2c60da6.wav,Bass_drum Knock Drawer_open_or_close
f2c781bc.wav,Cello Saxophone Flute
f2ce1323.wav,Hi-hat Trumpet Scissors
f2e678fe.wav,Acoustic_guitar Clarinet Cello
f2f5a41a.wav,Double_bass Cello Saxophone
f305a054.wav,Saxophone Oboe Meow
f30f5fca.wav,Clarinet Saxophone Cello
f32309a8.wav,Hi-hat Finger_snapping Scissors
f324562c.wav,Flute Saxophone Cello
f330bf67.wav,Violin_or_fiddle Harmonica Clarinet
f3368ed3.wav,Bass_drum Knock Double_bass
f33acfe4.wav,Applause Fireworks Tearing
f33fadfc.wav,Fireworks Gunshot_or_gunfire Drawer_open_or_close
f33fca42.wav,Finger_snapping Bass_drum Hi-hat
f342c01b.wav,Saxophone Oboe Flute
f3482344.wav,Knock Electric_piano Bass_drum
f34b6f3d.wav,Computer_keyboard Bass_drum Knock
f34fb400.wav,Bass_drum Double_bass Knock
f3512104.wav,Acoustic_guitar Telephone Gong
f351c242.wav,Laughter Saxophone Acoustic_guitar
f35775ce.wav,Gunshot_or_gunfire Knock Writing
f35f18f6.wav,Bass_drum Knock Electric_piano
f363b68d.wav,Acoustic_guitar Double_bass Electric_piano
f36cfcb5.wav,Applause Trumpet Gunshot_or_gunfire
f36f1fc6.wav,Fireworks Gunshot_or_gunfire Fart
f37780ed.wav,Gunshot_or_gunfire Computer_keyboard Knock
f3799674.wav,Telephone Harmonica Cough
f37abe8d.wav,Cello Saxophone Violin_or_fiddle
f37cc0fa.wav,Applause Saxophone Oboe
f38c11c3.wav,Hi-hat Snare_drum Squeak
f395c655.wav,Cello Saxophone Acoustic_guitar
f3967f91.wav,Computer_keyboard Writing Tearing
f3a871f0.wav,Electric_piano Acoustic_guitar Double_bass
f3ab1ef3.wav,Shatter Fireworks Harmonica
f3ac0e7d.wav,Flute Saxophone Cello
f3b36b54.wav,Hi-hat Finger_snapping Tambourine
f3b615ee.wav,Hi-hat Trumpet Scissors
f3b7a589.wav,Trumpet Saxophone Flute
f3b85215.wav,Clarinet Cello Gong
f3bc7650.wav,Bass_drum Knock Computer_keyboard
f3c20960.wav,Saxophone Clarinet Flute
f3c8bebe.wav,Clarinet Flute Oboe
f3ccf80f.wav,Fart Laughter Bus
f3dc4e70.wav,Writing Tearing Computer_keyboard
f3e88606.wav,Computer_keyboard Writing Laughter
f3fb49b4.wav,Clarinet Cello Flute
f40ccfa4.wav,Trumpet Violin_or_fiddle Oboe
f40cdd0e.wav,Acoustic_guitar Gong Electric_piano
f40d9111.wav,Bass_drum Finger_snapping Knock
f40f792d.wav,Glockenspiel Chime Telephone
f41ae5f1.wav,Cello Double_bass Drawer_open_or_close
f4235f93.wav,Cello Double_bass Saxophone
f4272031.wav,Gunshot_or_gunfire Bass_drum Microwave_oven
f42b9f0e.wav,Acoustic_guitar Electric_piano Gong
f4344d88.wav,Flute Saxophone Trumpet
f43c73b6.wav,Trumpet Saxophone Flute
